"state","zip","msa","name"
"AK",99501,11260,"Alaska"
"AK",99502,11260,"Alaska"
"AK",99503,11260,"Alaska"
"AK",99504,11260,"Alaska"
"AK",99505,11260,"Alaska"
"AK",99506,11260,"Alaska"
"AK",99507,11260,"Alaska"
"AK",99508,11260,"Alaska"
"AK",99509,11260,"Alaska"
"AK",99510,11260,"Alaska"
"AK",99511,11260,"Alaska"
"AK",99512,11260,"Alaska"
"AK",99513,11260,"Alaska"
"AK",99514,11260,"Alaska"
"AK",99515,11260,"Alaska"
"AK",99516,11260,"Alaska"
"AK",99517,11260,"Alaska"
"AK",99518,11260,"Alaska"
"AK",99519,11260,"Alaska"
"AK",99520,11260,"Alaska"
"AK",99521,11260,"Alaska"
"AK",99522,11260,"Alaska"
"AK",99523,11260,"Alaska"
"AK",99524,11260,"Alaska"
"AK",99529,11260,"Alaska"
"AK",99530,11260,"Alaska"
"AK",99540,11260,"Alaska"
"AK",99545,99002,"Alaska"
"AK",99546,99002,"Alaska"
"AK",99547,99002,"Alaska"
"AK",99548,99002,"Alaska"
"AK",99549,99002,"Alaska"
"AK",99550,99002,"Alaska"
"AK",99551,99002,"Alaska"
"AK",99552,99002,"Alaska"
"AK",99553,99002,"Alaska"
"AK",99554,99002,"Alaska"
"AK",99555,99002,"Alaska"
"AK",99556,99002,"Alaska"
"AK",99557,99002,"Alaska"
"AK",99558,99002,"Alaska"
"AK",99559,99002,"Alaska"
"AK",99561,99002,"Alaska"
"AK",99563,99002,"Alaska"
"AK",99564,99002,"Alaska"
"AK",99565,99002,"Alaska"
"AK",99566,99002,"Alaska"
"AK",99567,11260,"Alaska"
"AK",99568,99002,"Alaska"
"AK",99569,99002,"Alaska"
"AK",99571,99002,"Alaska"
"AK",99572,99002,"Alaska"
"AK",99573,99002,"Alaska"
"AK",99574,99002,"Alaska"
"AK",99575,99002,"Alaska"
"AK",99576,99002,"Alaska"
"AK",99577,11260,"Alaska"
"AK",99578,99002,"Alaska"
"AK",99579,99002,"Alaska"
"AK",99580,99002,"Alaska"
"AK",99581,99002,"Alaska"
"AK",99583,99002,"Alaska"
"AK",99584,99002,"Alaska"
"AK",99585,99002,"Alaska"
"AK",99586,99002,"Alaska"
"AK",99587,11260,"Alaska"
"AK",99588,99002,"Alaska"
"AK",99589,99002,"Alaska"
"AK",99590,99002,"Alaska"
"AK",99591,99002,"Alaska"
"AK",99599,11260,"Alaska"
"AK",99602,99002,"Alaska"
"AK",99603,99002,"Alaska"
"AK",99604,99002,"Alaska"
"AK",99605,99002,"Alaska"
"AK",99606,99002,"Alaska"
"AK",99607,99002,"Alaska"
"AK",99608,99002,"Alaska"
"AK",99609,99002,"Alaska"
"AK",99610,99002,"Alaska"
"AK",99611,99002,"Alaska"
"AK",99612,99002,"Alaska"
"AK",99613,99002,"Alaska"
"AK",99614,99002,"Alaska"
"AK",99615,99002,"Alaska"
"AK",99619,99002,"Alaska"
"AK",99620,99002,"Alaska"
"AK",99621,99002,"Alaska"
"AK",99622,99002,"Alaska"
"AK",99624,99002,"Alaska"
"AK",99625,99002,"Alaska"
"AK",99626,99002,"Alaska"
"AK",99627,99002,"Alaska"
"AK",99628,99002,"Alaska"
"AK",99629,99002,"Alaska"
"AK",99630,99002,"Alaska"
"AK",99631,99002,"Alaska"
"AK",99632,99002,"Alaska"
"AK",99633,99002,"Alaska"
"AK",99634,99002,"Alaska"
"AK",99635,99002,"Alaska"
"AK",99636,99002,"Alaska"
"AK",99637,99002,"Alaska"
"AK",99638,99002,"Alaska"
"AK",99639,99002,"Alaska"
"AK",99640,99002,"Alaska"
"AK",99641,99002,"Alaska"
"AK",99643,99002,"Alaska"
"AK",99644,99002,"Alaska"
"AK",99645,11260,"Alaska"
"AK",99647,99002,"Alaska"
"AK",99648,99002,"Alaska"
"AK",99649,99002,"Alaska"
"AK",99650,99002,"Alaska"
"AK",99651,99002,"Alaska"
"AK",99652,11260,"Alaska"
"AK",99653,99002,"Alaska"
"AK",99654,11260,"Alaska"
"AK",99655,99002,"Alaska"
"AK",99656,99002,"Alaska"
"AK",99657,99002,"Alaska"
"AK",99658,99002,"Alaska"
"AK",99659,99002,"Alaska"
"AK",99660,99002,"Alaska"
"AK",99661,99002,"Alaska"
"AK",99662,99002,"Alaska"
"AK",99663,99002,"Alaska"
"AK",99664,99002,"Alaska"
"AK",99665,99002,"Alaska"
"AK",99666,99002,"Alaska"
"AK",99667,11260,"Alaska"
"AK",99668,99002,"Alaska"
"AK",99669,99002,"Alaska"
"AK",99670,99002,"Alaska"
"AK",99671,99002,"Alaska"
"AK",99672,99002,"Alaska"
"AK",99674,11260,"Alaska"
"AK",99675,99002,"Alaska"
"AK",99676,11260,"Alaska"
"AK",99677,99002,"Alaska"
"AK",99678,99002,"Alaska"
"AK",99679,99002,"Alaska"
"AK",99680,99002,"Alaska"
"AK",99681,99002,"Alaska"
"AK",99682,99002,"Alaska"
"AK",99683,11260,"Alaska"
"AK",99684,99002,"Alaska"
"AK",99685,99002,"Alaska"
"AK",99686,99002,"Alaska"
"AK",99687,11260,"Alaska"
"AK",99688,11260,"Alaska"
"AK",99689,99002,"Alaska"
"AK",99690,99002,"Alaska"
"AK",99691,99002,"Alaska"
"AK",99692,99002,"Alaska"
"AK",99693,99002,"Alaska"
"AK",99694,11260,"Alaska"
"AK",99695,11260,"Alaska"
"AK",99697,99002,"Alaska"
"AK",99701,21820,"Alaska"
"AK",99702,21820,"Alaska"
"AK",99703,21820,"Alaska"
"AK",99704,99002,"Alaska"
"AK",99705,21820,"Alaska"
"AK",99706,21820,"Alaska"
"AK",99707,21820,"Alaska"
"AK",99708,21820,"Alaska"
"AK",99709,21820,"Alaska"
"AK",99710,21820,"Alaska"
"AK",99711,21820,"Alaska"
"AK",99712,21820,"Alaska"
"AK",99714,21820,"Alaska"
"AK",99716,21820,"Alaska"
"AK",99720,99002,"Alaska"
"AK",99721,99002,"Alaska"
"AK",99722,99002,"Alaska"
"AK",99723,99002,"Alaska"
"AK",99724,99002,"Alaska"
"AK",99725,21820,"Alaska"
"AK",99726,99002,"Alaska"
"AK",99727,99002,"Alaska"
"AK",99729,99002,"Alaska"
"AK",99730,99002,"Alaska"
"AK",99731,99002,"Alaska"
"AK",99732,99002,"Alaska"
"AK",99733,99002,"Alaska"
"AK",99734,99002,"Alaska"
"AK",99736,99002,"Alaska"
"AK",99737,99002,"Alaska"
"AK",99738,99002,"Alaska"
"AK",99739,99002,"Alaska"
"AK",99740,99002,"Alaska"
"AK",99741,99002,"Alaska"
"AK",99742,99002,"Alaska"
"AK",99743,99002,"Alaska"
"AK",99744,99002,"Alaska"
"AK",99745,99002,"Alaska"
"AK",99746,99002,"Alaska"
"AK",99747,99002,"Alaska"
"AK",99748,99002,"Alaska"
"AK",99749,99002,"Alaska"
"AK",99750,99002,"Alaska"
"AK",99751,99002,"Alaska"
"AK",99752,99002,"Alaska"
"AK",99753,99002,"Alaska"
"AK",99754,99002,"Alaska"
"AK",99755,99002,"Alaska"
"AK",99756,99002,"Alaska"
"AK",99757,99002,"Alaska"
"AK",99758,99002,"Alaska"
"AK",99759,99002,"Alaska"
"AK",99760,99002,"Alaska"
"AK",99761,99002,"Alaska"
"AK",99762,99002,"Alaska"
"AK",99763,99002,"Alaska"
"AK",99764,99002,"Alaska"
"AK",99765,99002,"Alaska"
"AK",99766,99002,"Alaska"
"AK",99767,99002,"Alaska"
"AK",99768,99002,"Alaska"
"AK",99769,99002,"Alaska"
"AK",99770,99002,"Alaska"
"AK",99771,99002,"Alaska"
"AK",99772,99002,"Alaska"
"AK",99773,99002,"Alaska"
"AK",99774,99002,"Alaska"
"AK",99775,21820,"Alaska"
"AK",99776,99002,"Alaska"
"AK",99777,99002,"Alaska"
"AK",99778,99002,"Alaska"
"AK",99779,99002,"Alaska"
"AK",99780,99002,"Alaska"
"AK",99781,99002,"Alaska"
"AK",99782,99002,"Alaska"
"AK",99783,99002,"Alaska"
"AK",99784,99002,"Alaska"
"AK",99785,99002,"Alaska"
"AK",99786,99002,"Alaska"
"AK",99788,99002,"Alaska"
"AK",99789,99002,"Alaska"
"AK",99790,21820,"Alaska"
"AK",99791,99002,"Alaska"
"AK",99801,99002,"Alaska"
"AK",99802,99002,"Alaska"
"AK",99803,99002,"Alaska"
"AK",99811,99002,"Alaska"
"AK",99812,99002,"Alaska"
"AK",99820,99002,"Alaska"
"AK",99821,99002,"Alaska"
"AK",99824,99002,"Alaska"
"AK",99825,99002,"Alaska"
"AK",99826,99002,"Alaska"
"AK",99827,99002,"Alaska"
"AK",99829,99002,"Alaska"
"AK",99830,99002,"Alaska"
"AK",99832,99002,"Alaska"
"AK",99833,99002,"Alaska"
"AK",99835,99002,"Alaska"
"AK",99836,99002,"Alaska"
"AK",99840,99002,"Alaska"
"AK",99841,99002,"Alaska"
"AK",99850,99002,"Alaska"
"AK",99901,99002,"Alaska"
"AK",99903,99002,"Alaska"
"AK",99918,99002,"Alaska"
"AK",99919,99002,"Alaska"
"AK",99921,99002,"Alaska"
"AK",99922,99002,"Alaska"
"AK",99923,99002,"Alaska"
"AK",99925,99002,"Alaska"
"AK",99926,99002,"Alaska"
"AK",99927,99002,"Alaska"
"AK",99928,99002,"Alaska"
"AK",99929,99002,"Alaska"
"AK",99950,99002,"Alaska"
"AL",35007,13820,"Alabama"
"AL",35019,99001,"Alabama"
"AL",35006,13820,"Alabama"
"AL",35004,13820,"Alabama"
"AL",35005,13820,"Alabama"
"AL",35673,19460,"Alabama"
"AL",35584,13820,"Alabama"
"AL",35010,99001,"Alabama"
"AL",35011,99001,"Alabama"
"AL",35739,26620,"Alabama"
"AL",35674,22520,"Alabama"
"AL",35677,22520,"Alabama"
"AL",35699,19460,"Alabama"
"AL",35744,99001,"Alabama"
"AL",35740,99001,"Alabama"
"AL",35741,26620,"Alabama"
"AL",35742,26620,"Alabama"
"AL",35672,19460,"Alabama"
"AL",35016,99001,"Alabama"
"AL",35750,26620,"Alabama"
"AL",35751,99001,"Alabama"
"AL",35752,99001,"Alabama"
"AL",35754,19460,"Alabama"
"AL",35755,99001,"Alabama"
"AL",35756,26620,"Alabama"
"AL",35757,26620,"Alabama"
"AL",35758,26620,"Alabama"
"AL",35745,99001,"Alabama"
"AL",35013,13820,"Alabama"
"AL",35014,99001,"Alabama"
"AL",35015,13820,"Alabama"
"AL",35576,99001,"Alabama"
"AL",35577,99001,"Alabama"
"AL",35578,13820,"Alabama"
"AL",35579,13820,"Alabama"
"AL",35580,13820,"Alabama"
"AL",35581,99001,"Alabama"
"AL",35582,99001,"Alabama"
"AL",35771,99001,"Alabama"
"AL",35585,99001,"Alabama"
"AL",35773,26620,"Alabama"
"AL",35774,99001,"Alabama"
"AL",35775,19460,"Alabama"
"AL",35776,99001,"Alabama"
"AL",35801,26620,"Alabama"
"AL",35802,26620,"Alabama"
"AL",35803,26620,"Alabama"
"AL",35804,26620,"Alabama"
"AL",35805,26620,"Alabama"
"AL",35806,26620,"Alabama"
"AL",35807,26620,"Alabama"
"AL",35808,26620,"Alabama"
"AL",35809,26620,"Alabama"
"AL",35810,26620,"Alabama"
"AL",35811,26620,"Alabama"
"AL",35746,99001,"Alabama"
"AL",35747,99001,"Alabama"
"AL",35748,26620,"Alabama"
"AL",35749,26620,"Alabama"
"AL",35816,26620,"Alabama"
"AL",35824,26620,"Alabama"
"AL",35893,26620,"Alabama"
"AL",35894,26620,"Alabama"
"AL",35895,26620,"Alabama"
"AL",35896,26620,"Alabama"
"AL",35897,26620,"Alabama"
"AL",35898,26620,"Alabama"
"AL",35899,26620,"Alabama"
"AL",35901,23460,"Alabama"
"AL",35902,23460,"Alabama"
"AL",35903,23460,"Alabama"
"AL",35904,23460,"Alabama"
"AL",35905,23460,"Alabama"
"AL",35906,23460,"Alabama"
"AL",35907,23460,"Alabama"
"AL",35950,99001,"Alabama"
"AL",35951,99001,"Alabama"
"AL",35952,23460,"Alabama"
"AL",35953,13820,"Alabama"
"AL",35954,23460,"Alabama"
"AL",35956,99001,"Alabama"
"AL",35586,99001,"Alabama"
"AL",35587,13820,"Alabama"
"AL",35592,99001,"Alabama"
"AL",35593,99001,"Alabama"
"AL",35594,99001,"Alabama"
"AL",35601,19460,"Alabama"
"AL",35602,19460,"Alabama"
"AL",35603,19460,"Alabama"
"AL",35609,19460,"Alabama"
"AL",35610,22520,"Alabama"
"AL",35611,26620,"Alabama"
"AL",35612,26620,"Alabama"
"AL",35613,26620,"Alabama"
"AL",35614,26620,"Alabama"
"AL",35812,26620,"Alabama"
"AL",35813,26620,"Alabama"
"AL",35814,26620,"Alabama"
"AL",35815,26620,"Alabama"
"AL",35619,19460,"Alabama"
"AL",35620,26620,"Alabama"
"AL",35621,19460,"Alabama"
"AL",35622,19460,"Alabama"
"AL",35630,22520,"Alabama"
"AL",35631,22520,"Alabama"
"AL",35632,22520,"Alabama"
"AL",35633,22520,"Alabama"
"AL",35634,22520,"Alabama"
"AL",35640,19460,"Alabama"
"AL",35643,19460,"Alabama"
"AL",35645,22520,"Alabama"
"AL",35646,22520,"Alabama"
"AL",35647,26620,"Alabama"
"AL",35648,22520,"Alabama"
"AL",35649,26620,"Alabama"
"AL",35650,19460,"Alabama"
"AL",35651,19460,"Alabama"
"AL",35652,22520,"Alabama"
"AL",35653,99001,"Alabama"
"AL",35654,99001,"Alabama"
"AL",35660,22520,"Alabama"
"AL",35661,22520,"Alabama"
"AL",35662,22520,"Alabama"
"AL",35670,19460,"Alabama"
"AL",35671,26620,"Alabama"
"AL",35123,13820,"Alabama"
"AL",35124,13820,"Alabama"
"AL",35125,13820,"Alabama"
"AL",35126,13820,"Alabama"
"AL",35127,13820,"Alabama"
"AL",35128,13820,"Alabama"
"AL",35130,13820,"Alabama"
"AL",35131,13820,"Alabama"
"AL",35133,13820,"Alabama"
"AL",35135,13820,"Alabama"
"AL",35136,99001,"Alabama"
"AL",35137,13820,"Alabama"
"AL",35139,13820,"Alabama"
"AL",35142,13820,"Alabama"
"AL",35143,13820,"Alabama"
"AL",35144,13820,"Alabama"
"AL",35146,13820,"Alabama"
"AL",35147,13820,"Alabama"
"AL",35148,13820,"Alabama"
"AL",35149,99001,"Alabama"
"AL",35150,99001,"Alabama"
"AL",35151,99001,"Alabama"
"AL",35160,99001,"Alabama"
"AL",35759,26620,"Alabama"
"AL",35760,26620,"Alabama"
"AL",35761,26620,"Alabama"
"AL",35762,26620,"Alabama"
"AL",35763,26620,"Alabama"
"AL",35764,99001,"Alabama"
"AL",35765,99001,"Alabama"
"AL",35766,99001,"Alabama"
"AL",35767,26620,"Alabama"
"AL",35768,99001,"Alabama"
"AL",35769,99001,"Alabama"
"AL",35183,99001,"Alabama"
"AL",35184,13820,"Alabama"
"AL",35185,13820,"Alabama"
"AL",35186,13820,"Alabama"
"AL",35187,13820,"Alabama"
"AL",35188,13820,"Alabama"
"AL",35201,13820,"Alabama"
"AL",35202,13820,"Alabama"
"AL",35203,13820,"Alabama"
"AL",35204,13820,"Alabama"
"AL",35205,13820,"Alabama"
"AL",35206,13820,"Alabama"
"AL",35207,13820,"Alabama"
"AL",35208,13820,"Alabama"
"AL",35209,13820,"Alabama"
"AL",35210,13820,"Alabama"
"AL",35211,13820,"Alabama"
"AL",35212,13820,"Alabama"
"AL",35213,13820,"Alabama"
"AL",35214,13820,"Alabama"
"AL",35215,13820,"Alabama"
"AL",35216,13820,"Alabama"
"AL",35217,13820,"Alabama"
"AL",35218,13820,"Alabama"
"AL",35219,13820,"Alabama"
"AL",35220,13820,"Alabama"
"AL",35221,13820,"Alabama"
"AL",35222,13820,"Alabama"
"AL",35223,13820,"Alabama"
"AL",35224,13820,"Alabama"
"AL",35225,13820,"Alabama"
"AL",35226,13820,"Alabama"
"AL",35228,13820,"Alabama"
"AL",35229,13820,"Alabama"
"AL",35230,13820,"Alabama"
"AL",35231,13820,"Alabama"
"AL",35232,13820,"Alabama"
"AL",35233,13820,"Alabama"
"AL",35234,13820,"Alabama"
"AL",35235,13820,"Alabama"
"AL",35236,13820,"Alabama"
"AL",35237,13820,"Alabama"
"AL",35238,13820,"Alabama"
"AL",35240,13820,"Alabama"
"AL",35242,13820,"Alabama"
"AL",35243,13820,"Alabama"
"AL",35244,13820,"Alabama"
"AL",35245,13820,"Alabama"
"AL",35246,13820,"Alabama"
"AL",35249,13820,"Alabama"
"AL",35253,13820,"Alabama"
"AL",35254,13820,"Alabama"
"AL",35255,13820,"Alabama"
"AL",35259,13820,"Alabama"
"AL",35260,13820,"Alabama"
"AL",35261,13820,"Alabama"
"AL",35263,13820,"Alabama"
"AL",35615,26620,"Alabama"
"AL",35616,22520,"Alabama"
"AL",35617,22520,"Alabama"
"AL",35618,19460,"Alabama"
"AL",35280,13820,"Alabama"
"AL",35281,13820,"Alabama"
"AL",35282,13820,"Alabama"
"AL",35283,13820,"Alabama"
"AL",35285,13820,"Alabama"
"AL",35286,13820,"Alabama"
"AL",35287,13820,"Alabama"
"AL",35288,13820,"Alabama"
"AL",35289,13820,"Alabama"
"AL",35290,13820,"Alabama"
"AL",35291,13820,"Alabama"
"AL",35292,13820,"Alabama"
"AL",35293,13820,"Alabama"
"AL",35294,13820,"Alabama"
"AL",35295,13820,"Alabama"
"AL",35296,13820,"Alabama"
"AL",35297,13820,"Alabama"
"AL",35298,13820,"Alabama"
"AL",35299,13820,"Alabama"
"AL",35401,46220,"Alabama"
"AL",35402,46220,"Alabama"
"AL",35403,46220,"Alabama"
"AL",35404,46220,"Alabama"
"AL",35405,46220,"Alabama"
"AL",35406,46220,"Alabama"
"AL",35407,46220,"Alabama"
"AL",35440,46220,"Alabama"
"AL",35441,46220,"Alabama"
"AL",35442,99001,"Alabama"
"AL",35443,46220,"Alabama"
"AL",35444,46220,"Alabama"
"AL",35446,46220,"Alabama"
"AL",35447,99001,"Alabama"
"AL",35448,46220,"Alabama"
"AL",35449,46220,"Alabama"
"AL",35452,46220,"Alabama"
"AL",35453,46220,"Alabama"
"AL",35456,46220,"Alabama"
"AL",35457,46220,"Alabama"
"AL",35458,46220,"Alabama"
"AL",35459,99001,"Alabama"
"AL",35460,99001,"Alabama"
"AL",35461,99001,"Alabama"
"AL",35462,46220,"Alabama"
"AL",35463,46220,"Alabama"
"AL",35464,99001,"Alabama"
"AL",35466,99001,"Alabama"
"AL",35468,46220,"Alabama"
"AL",35469,46220,"Alabama"
"AL",35470,99001,"Alabama"
"AL",35471,99001,"Alabama"
"AL",35473,46220,"Alabama"
"AL",35474,46220,"Alabama"
"AL",35475,46220,"Alabama"
"AL",35476,46220,"Alabama"
"AL",35477,99001,"Alabama"
"AL",35478,46220,"Alabama"
"AL",35480,46220,"Alabama"
"AL",35481,99001,"Alabama"
"AL",35482,46220,"Alabama"
"AL",35485,46220,"Alabama"
"AL",35486,46220,"Alabama"
"AL",35487,46220,"Alabama"
"AL",35490,46220,"Alabama"
"AL",35491,46220,"Alabama"
"AL",35501,13820,"Alabama"
"AL",35502,13820,"Alabama"
"AL",35503,13820,"Alabama"
"AL",35504,13820,"Alabama"
"AL",35540,99001,"Alabama"
"AL",35541,99001,"Alabama"
"AL",35542,99001,"Alabama"
"AL",35543,99001,"Alabama"
"AL",35544,99001,"Alabama"
"AL",35545,99001,"Alabama"
"AL",35546,99001,"Alabama"
"AL",35548,99001,"Alabama"
"AL",35549,13820,"Alabama"
"AL",35550,13820,"Alabama"
"AL",35551,99001,"Alabama"
"AL",35552,99001,"Alabama"
"AL",35553,99001,"Alabama"
"AL",35554,13820,"Alabama"
"AL",35555,99001,"Alabama"
"AL",35559,99001,"Alabama"
"AL",35560,13820,"Alabama"
"AL",35563,99001,"Alabama"
"AL",35564,99001,"Alabama"
"AL",35565,99001,"Alabama"
"AL",35570,99001,"Alabama"
"AL",35571,99001,"Alabama"
"AL",35572,99001,"Alabama"
"AL",35573,13820,"Alabama"
"AL",35574,99001,"Alabama"
"AL",35575,99001,"Alabama"
"AL",36470,99001,"Alabama"
"AL",36471,99001,"Alabama"
"AL",36473,99001,"Alabama"
"AL",36474,99001,"Alabama"
"AL",36475,99001,"Alabama"
"AL",36476,99001,"Alabama"
"AL",36477,20020,"Alabama"
"AL",36480,99001,"Alabama"
"AL",36481,99001,"Alabama"
"AL",36482,99001,"Alabama"
"AL",36483,99001,"Alabama"
"AL",36501,99001,"Alabama"
"AL",36502,99001,"Alabama"
"AL",36503,99001,"Alabama"
"AL",36504,99001,"Alabama"
"AL",36505,33660,"Alabama"
"AL",36507,99001,"Alabama"
"AL",36509,33660,"Alabama"
"AL",36511,99001,"Alabama"
"AL",36512,33660,"Alabama"
"AL",36513,99001,"Alabama"
"AL",36515,99001,"Alabama"
"AL",35266,13820,"Alabama"
"AL",35277,13820,"Alabama"
"AL",35278,13820,"Alabama"
"AL",35279,13820,"Alabama"
"AL",36524,99001,"Alabama"
"AL",36525,33660,"Alabama"
"AL",36526,99001,"Alabama"
"AL",36527,99001,"Alabama"
"AL",36528,33660,"Alabama"
"AL",36529,99001,"Alabama"
"AL",36530,99001,"Alabama"
"AL",36532,99001,"Alabama"
"AL",36533,99001,"Alabama"
"AL",36535,99001,"Alabama"
"AL",36536,99001,"Alabama"
"AL",36538,99001,"Alabama"
"AL",36539,99001,"Alabama"
"AL",36540,99001,"Alabama"
"AL",36541,33660,"Alabama"
"AL",36542,99001,"Alabama"
"AL",36543,99001,"Alabama"
"AL",36544,33660,"Alabama"
"AL",36545,99001,"Alabama"
"AL",36547,99001,"Alabama"
"AL",36548,99001,"Alabama"
"AL",36549,99001,"Alabama"
"AL",36550,99001,"Alabama"
"AL",36551,99001,"Alabama"
"AL",36553,99001,"Alabama"
"AL",36555,99001,"Alabama"
"AL",36556,99001,"Alabama"
"AL",36558,99001,"Alabama"
"AL",36559,99001,"Alabama"
"AL",36560,33660,"Alabama"
"AL",36561,99001,"Alabama"
"AL",36562,99001,"Alabama"
"AL",36564,99001,"Alabama"
"AL",36567,99001,"Alabama"
"AL",36568,33660,"Alabama"
"AL",36569,99001,"Alabama"
"AL",36570,99001,"Alabama"
"AL",36571,33660,"Alabama"
"AL",36572,33660,"Alabama"
"AL",36574,99001,"Alabama"
"AL",36575,33660,"Alabama"
"AL",36576,99001,"Alabama"
"AL",36577,99001,"Alabama"
"AL",36578,99001,"Alabama"
"AL",36579,99001,"Alabama"
"AL",36580,99001,"Alabama"
"AL",36581,99001,"Alabama"
"AL",36582,33660,"Alabama"
"AL",36583,99001,"Alabama"
"AL",36584,99001,"Alabama"
"AL",36585,99001,"Alabama"
"AL",36586,99001,"Alabama"
"AL",36587,33660,"Alabama"
"AL",36590,33660,"Alabama"
"AL",36601,33660,"Alabama"
"AL",36602,33660,"Alabama"
"AL",36603,33660,"Alabama"
"AL",36604,33660,"Alabama"
"AL",36605,33660,"Alabama"
"AL",36606,33660,"Alabama"
"AL",36607,33660,"Alabama"
"AL",36608,33660,"Alabama"
"AL",35772,99001,"Alabama"
"AL",36610,33660,"Alabama"
"AL",36611,33660,"Alabama"
"AL",36612,33660,"Alabama"
"AL",36613,33660,"Alabama"
"AL",36614,33660,"Alabama"
"AL",36615,33660,"Alabama"
"AL",36616,33660,"Alabama"
"AL",36617,33660,"Alabama"
"AL",36618,33660,"Alabama"
"AL",36619,33660,"Alabama"
"AL",36621,33660,"Alabama"
"AL",36622,33660,"Alabama"
"AL",36623,33660,"Alabama"
"AL",36625,33660,"Alabama"
"AL",36626,33660,"Alabama"
"AL",36628,33660,"Alabama"
"AL",36630,33660,"Alabama"
"AL",36631,33660,"Alabama"
"AL",36633,33660,"Alabama"
"AL",36640,33660,"Alabama"
"AL",36641,33660,"Alabama"
"AL",36644,33660,"Alabama"
"AL",36652,33660,"Alabama"
"AL",36660,33660,"Alabama"
"AL",36663,33660,"Alabama"
"AL",36670,33660,"Alabama"
"AL",36671,33660,"Alabama"
"AL",36675,33660,"Alabama"
"AL",36685,33660,"Alabama"
"AL",36688,33660,"Alabama"
"AL",36689,33660,"Alabama"
"AL",36690,33660,"Alabama"
"AL",36691,33660,"Alabama"
"AL",36693,33660,"Alabama"
"AL",36695,33660,"Alabama"
"AL",36701,99001,"Alabama"
"AL",36702,99001,"Alabama"
"AL",36703,99001,"Alabama"
"AL",36720,99001,"Alabama"
"AL",36721,99001,"Alabama"
"AL",36722,99001,"Alabama"
"AL",35957,99001,"Alabama"
"AL",35958,99001,"Alabama"
"AL",35959,99001,"Alabama"
"AL",35960,99001,"Alabama"
"AL",35961,99001,"Alabama"
"AL",35962,99001,"Alabama"
"AL",35963,99001,"Alabama"
"AL",35964,99001,"Alabama"
"AL",35966,99001,"Alabama"
"AL",35967,99001,"Alabama"
"AL",35968,99001,"Alabama"
"AL",35971,99001,"Alabama"
"AL",35972,23460,"Alabama"
"AL",36518,99001,"Alabama"
"AL",36521,33660,"Alabama"
"AL",36522,33660,"Alabama"
"AL",36523,33660,"Alabama"
"AL",35978,99001,"Alabama"
"AL",35979,99001,"Alabama"
"AL",35980,99001,"Alabama"
"AL",35981,99001,"Alabama"
"AL",35983,99001,"Alabama"
"AL",35984,99001,"Alabama"
"AL",35986,99001,"Alabama"
"AL",35987,13820,"Alabama"
"AL",35988,99001,"Alabama"
"AL",35989,99001,"Alabama"
"AL",35990,23460,"Alabama"
"AL",36003,33860,"Alabama"
"AL",36005,99001,"Alabama"
"AL",36006,33860,"Alabama"
"AL",36008,33860,"Alabama"
"AL",36009,99001,"Alabama"
"AL",36010,99001,"Alabama"
"AL",36013,33860,"Alabama"
"AL",36015,99001,"Alabama"
"AL",36016,99001,"Alabama"
"AL",36017,99001,"Alabama"
"AL",36020,33860,"Alabama"
"AL",36022,33860,"Alabama"
"AL",36023,99001,"Alabama"
"AL",36024,33860,"Alabama"
"AL",36025,33860,"Alabama"
"AL",36026,99001,"Alabama"
"AL",36027,99001,"Alabama"
"AL",36028,99001,"Alabama"
"AL",36029,99001,"Alabama"
"AL",36030,99001,"Alabama"
"AL",36031,99001,"Alabama"
"AL",36032,33860,"Alabama"
"AL",36033,99001,"Alabama"
"AL",36034,99001,"Alabama"
"AL",36035,99001,"Alabama"
"AL",36036,33860,"Alabama"
"AL",36037,99001,"Alabama"
"AL",36038,99001,"Alabama"
"AL",36039,99001,"Alabama"
"AL",36040,33860,"Alabama"
"AL",36041,99001,"Alabama"
"AL",36042,99001,"Alabama"
"AL",36043,33860,"Alabama"
"AL",36045,33860,"Alabama"
"AL",36046,33860,"Alabama"
"AL",36047,33860,"Alabama"
"AL",36048,99001,"Alabama"
"AL",36049,99001,"Alabama"
"AL",36051,33860,"Alabama"
"AL",36052,33860,"Alabama"
"AL",36053,99001,"Alabama"
"AL",36054,33860,"Alabama"
"AL",36057,33860,"Alabama"
"AL",36061,99001,"Alabama"
"AL",36062,99001,"Alabama"
"AL",36064,33860,"Alabama"
"AL",36065,33860,"Alabama"
"AL",36066,33860,"Alabama"
"AL",36067,33860,"Alabama"
"AL",36068,33860,"Alabama"
"AL",36069,33860,"Alabama"
"AL",36071,99001,"Alabama"
"AL",36072,99001,"Alabama"
"AL",36075,99001,"Alabama"
"AL",36078,33860,"Alabama"
"AL",36079,99001,"Alabama"
"AL",36080,33860,"Alabama"
"AL",36081,99001,"Alabama"
"AL",36082,99001,"Alabama"
"AL",36083,99001,"Alabama"
"AL",36087,99001,"Alabama"
"AL",36088,99001,"Alabama"
"AL",36089,99001,"Alabama"
"AL",36091,13820,"Alabama"
"AL",36092,33860,"Alabama"
"AL",36093,33860,"Alabama"
"AL",36101,33860,"Alabama"
"AL",36102,33860,"Alabama"
"AL",36103,33860,"Alabama"
"AL",36104,33860,"Alabama"
"AL",36105,33860,"Alabama"
"AL",36106,33860,"Alabama"
"AL",36107,33860,"Alabama"
"AL",36108,33860,"Alabama"
